BLOCKID10,POP10
180890434012012,6
180890432012008,18
180890426021046,33
180890429012003,55
180890429011009,16
180890434012007,7
180890432013009,12
180890432013017,57
180890432013018,35
180890434052022,113
180890305004003,86
180890305004004,0
180890305004016,0
180890304001099,0
180890305004012,76
180890306002003,69
180890305004010,105
180890306001000,62
180890304002021,76
180890304003006,112
180890304002015,18
180890207002000,0
180890220003024,18
180890220004007,83
180890220001002,72
180890103023049,0
180890220001009,49
180890411001001,0
180890103043075,10
180890103044141,0
180890409002000,10
180890409002007,0
180890414002005,166
180890112003042,0
180890426021020,110
180890427041006,29
180890427042017,88
180890427041019,24
180890427041000,18
180890427041001,26
180890427041007,38
180890426051058,6
180890103044002,0
180890426022015,38
180890426022042,61
180890426022043,93
180890426022039,20
180890434051042,7
180890434051060,23
180890434052025,2
180890434052018,171
180890434051041,100
180890434051044,33
180890434051048,0
180890434052016,34
180890434012027,52
180890434052033,40
180890434031000,22
180890434034027,58
180890434011019,113
180890434034030,13
180890434034033,45
180890434034036,15
180890434034043,22
180890434031023,40
180890434011030,152
180890434031018,19
180890304001051,46
180890217002019,0
180890302001014,0
180890304001077,0
180890303002033,0
180890303002044,0
180890303002047,0
180890303001022,0
180890303001019,0
180890303001017,33
180890303002067,5
180890307001005,0
180890307002028,59
180890307002036,101
180890303001004,33
180890103041010,18
180890103023000,0
180890411001017,31
180890411002020,15
180890103021040,6
180890412003009,102
180890103022003,30
180890411002012,29
180890411002013,33
180890411002026,4
180890412003010,18
180890426051028,0
180890412003025,0
180890412003045,0
180890412001032,4
180890414002001,82
180890413022006,20
180890112003044,0
180890124004004,30
180890120002026,10
180890434031030,35
180890434033051,58
180890434032004,126
180890434032015,47
180890434012051,0
180890427033028,105
180890429012027,0
180890429011021,18
180890432011017,29
180890432012027,23
180890434011021,52
180890434011047,6
180890303001002,93
180890308002005,94
180890308002003,117
180890308001001,116
180890308003009,133
180890307002024,0
180890307002023,23
180890307002022,132
180890307001010,66
180890306004037,20
180890205001008,97
180890433003021,12
180890102032002,0
180890111004017,82
180890111001007,45
180890124006010,0
180890120002000,27
180890412001017,0
180890412001013,1
180890412001016,0
180890124004005,42
180890124004006,68
180890124005009,11
180890124005019,12
180890415001011,27
180890414003013,74
180890125003007,13
180890434013004,12
180890434033014,0
180890434034000,24
180890434032013,8
180890421004013,11
180890426022038,72
180890432022071,75
180890434041014,0
180890434041008,15
180890306004023,0
180890304003012,2
180890306004050,0
180890208003020,50
180890306003008,16
180890306004011,30
180890306004029,9
180890213003016,38
180890213003019,52
180890213003022,54
180890111004007,87
180890111004008,91
180890111004010,68
180890110001003,19
180890110002048,15
180890111002030,17
180890110002033,12
180890110001007,0
180890102032033,8
180890109002015,20
180890111002020,21
180890109002035,21
180890112005011,16
180890111003001,20
180890111002033,51
180890111002055,4
180890111003000,25
180890112004033,27
180890112004032,47
180890125002009,42
180890124005040,122
180890125004008,66
180890125003008,19
180890125002013,65
180890425012016,143
180890425011012,45
180890425011014,28
180890434052006,48
180890434052004,4
180890213002011,79
180890218002011,0
180890218002001,78
180890217002001,76
180890218002007,115
180890213002018,0
180890209001058,23
180890209001034,47
180890209003016,0
180890209001053,33
180890211002011,0
180890209003023,32
180890303002078,80
180890104001022,35
180890102052174,12
180890104001027,20
180890102052166,33
180890128001013,17
180890102052159,9
180890102052155,21
180890128001025,0
180890128002004,14
180890128002019,33
180890424011020,69
180890425011000,223
180890424013030,13
180890424012012,45
180890424012022,70
180890424031017,75
180890424013015,97
180890424022013,49
180890424022016,46
180890425011019,0
180890425031022,61
180890424022027,49
180890424023004,67
180890424022029,7
180890425053016,0
180890425051054,28
180890426052036,60
180890434041004,1
180890210001015,71
180890210001024,0
180890209001044,22
180890210005014,84
180890210005020,8
180890209002001,116
180890209002009,50
180890211002008,0
180890211002000,28
180890210005005,49
180890210003011,63
180890210005024,28
180890210004003,68
180890128003047,26
180890104003020,18
180890104003021,64
180890109001005,8
180890109001010,0
180890109001039,9
180890109001027,0
180890112001043,6
180890112001000,0
180890112001016,4
180890112001029,25
180890112004022,37
180890112004025,18
180890112003011,15
180890112002026,3
180890112003026,7
180890426073013,65
180890426062010,41
180890426062009,57
180890429013031,14
180890429011047,0
180890429011002,52
180890431011028,0
180890427023025,40
180890430011013,212
180890431011023,30
180890431011008,103
180890426062006,80
180890430011034,8
180890429021090,22
180890211003008,312
180890210005028,85
180890210004005,60
180890219002008,7
180890219002006,14
180890210004010,83
180890219002034,0
180890211003012,83
180890211004010,45
180890211004009,53
180890403004002,0
180890403004014,0
180890403004015,0
180890403004035,23
180890403001006,62
180890403003017,38
180890403003006,49
180890403003003,50
180890403003019,259
180890403003010,67
180890104003001,18
180890113001011,0
180890112001023,13
180890128002027,7
180890113001039,0
180890118002019,12
180890118002047,26
180890118002031,0
180890112003000,1
180890119002014,0
180890119002021,60
180890118001014,11
180890119002026,8
180890430012053,46
180890427023023,25
180890425041011,84
180890425041010,0
180890430012035,98
180890425043027,42
180890430012068,30
180890430021024,15
180890430021029,20
180890430021006,41
180890430022033,18
180890430022043,20
180890430021050,6
180890124006006,0
180890202001082,0
180890201002000,0
180890217001021,55
180890404014013,102
180890404014015,71
180890404033016,35
180890403003041,0
180890404032000,240
180890428012016,91
180890428012025,44
180890428012026,159
180890428014014,81
180890428014012,54
180890120002044,2
180890120002042,0
180890128003016,0
180890102052181,4
180890102051026,45
180890102052190,0
180890102051024,100
180890105001037,0
180890102052209,0
180890106001002,0
180890105001004,84
180890105001035,0
180890105001077,19
180890102052217,0
180890106002022,34
180890113002013,0
180890425043011,45
180890430021016,20
180890430022047,39
180890430023037,26
180890421002034,50
180890431022020,15
180890431022000,371
180890431022004,84
180890431022001,41
180890431022026,203
180890431022009,51
180890202001055,59
180890202001067,16
180890201001012,41
180890201003007,38
180890201003009,39
180890201001017,4
180890201001016,4
180890201003020,39
180890201001024,37
180890201004003,21
180890201004011,53
180890402002009,41
180890428013048,78
180890428013047,20
180890428021012,52
180890426081016,52
180890428022026,125
180890428022015,151
180890426092000,72
180890428023041,50
180890217002025,90
180890404013008,60
180890217002029,133
180890404013010,70
180890404012020,83
180890404033006,133
180890113001071,30
180890113002007,163
180890113002016,0
180890117001050,0
180890117001026,0
180890114001030,0
180890117001024,0
180890117001008,21
180890117001065,0
180890118001018,3
180890117001120,0
180890118001039,64
180890117001061,2
180890120001028,28
180890120001006,21
180890117001121,0
180890118001045,3
180890117001103,1
180890427041015,61
180890432021070,0
180890202001090,0
180890121001042,22
180890121001033,13
180890123001029,0
180890124003001,56
180890124003007,52
180890123004010,0
180890123001045,31
180890124001010,0
180890123004006,56
180890402003006,23
180890401002017,0
180890401001008,0
180890202001092,0
180890203004005,0
180890203004022,0
180890203004001,0
180890203005024,0
180890203004062,64
180890404012022,123
180890404011025,18
180890404011010,21
180890404011036,7
180890404011000,0
180890406004001,39
180890406004021,37
180890405011005,38
180890406004024,33
180890406004018,53
180890404031004,83
180890427031014,40
180890404031036,31
180890427033005,39
180890120001002,15
180890121001027,41
180890121001002,13
180890105001075,15
180890114001014,0
180890117001019,29
180890116001033,0
180890105001062,7
180890116001024,28
180890116001020,18
180890116003017,0
180890116003022,3
180890116003029,14
180890116003041,91
180890116002010,28
180890122002009,42
180890121001020,16
180890121001008,13
180890121001047,8
180890123003014,0
180890114002022,0
180890123004004,37
180890123004017,59
180890123004022,9
180890123002014,43
180890123002023,7
180890123002007,27
180890123002002,0
180890123003002,5
180890124005039,40
180890125004005,42
180890124005038,0
180890124005042,13
180890125004009,63
180890125004024,48
180890125002002,38
180890203002008,85
180890203002013,84
180890203001008,64
180890203001015,112
180890204004031,108
180890204004034,20
180890204004027,0
180890204004035,80
180890203004077,0
180890405011010,107
180890405011012,40
180890406002009,36
180890406003005,0
180890405011000,54
180890408012014,16
180890405012001,0
180890407003005,59
180890407003007,59
180890407004002,70
180890407004006,51
180890407003001,94
180890407004012,51
180890407004018,32
180890407003016,0
180890408013008,0
180890116002041,24
180890116002021,23
180890116002035,19
180890106001048,37
180890106002030,21
180890432022089,4
180890116002033,22
180890114002011,0
180890115003048,0
180890114002004,95
180890124002008,0
180890125002016,24
180890125001006,44
180890125001003,68
180890125002015,27
180890125002018,56
180890125001001,70
180890127003000,16
180890127003008,41
180890125001014,59
180890127003011,21
180890127003020,0
180890123003039,24
180890127004010,51
180890126003026,26
180890126001032,18
180890204002022,22
180890204002018,0
180890206001006,0
180890204004021,41
180890206002025,24
180890206002051,6
180890207002001,98
180890207001006,196
180890207001014,126
180890207001013,89
180890215001012,25
180890214001010,87
180890407002011,39
180890408013023,33
180890408024006,0
180890408013022,46
180890407002012,41
180890407002014,33
180890405012010,133
180890408022000,173
180890408022004,74
180890408021001,58
180890405021018,81
180890405021028,54
180890427042000,0
180890427033004,132
180890115003027,37
180890115002007,131
180890102014003,87
180890115001001,63
180890115003037,0
180890115002011,37
180890102014018,12
180890102014029,10
180890115001003,94
180890102012056,0
180890115001020,22
180890427021013,41
180890417001042,7
180890417001046,8
180890126001006,46
180890126001004,62
180890123003031,29
180890126002011,47
180890126002013,77
180890127002001,50
180890127003016,22
180890123001003,0
180890123002010,0
180890123002021,9
180890123003030,35
180890126001000,48
180890422002019,90
180890214001015,61
180890207003005,110
180890214001003,132
180890205004010,116
180890207002005,29
180890205003021,0
180890204003011,110
180890205002007,49
180890205001011,60
180890208003007,0
180890208001011,77
180890208002002,70
180890208004015,0
180890428023026,57
180890427021007,172
180890427022016,178
180890427042006,7
180890426091060,32
180890427042027,125
180890427022004,0
180890429021021,0
180890427023043,66
180890102011009,15
180890102011025,16
180890102012048,2
180890101004012,35
180890101004010,40
180890101003006,11
180890101004028,29
180890101003020,47
180890417001011,0
180890417001064,25
180890417001007,38
180890417001014,0
180890417001058,5
180890417001050,0
180890417002002,0
180890426021026,17
180890426022041,33
180890123001008,0
180890123001009,0
180890416004019,27
180890421004019,46
180890421004002,28
180890421004021,46
180890126001028,44
180890422005007,0
180890127001010,94
180890422005004,31
180890422004004,93
180890424031007,24
180890208002020,29
180890208002013,47
180890215002028,10
180890215003013,6
180890215003035,5
180890426052071,15
180890426022004,0
180890426081001,10
180890429013004,85
180890426052110,0
180890408012000,79
180890410012013,87
180890408021003,20
180890409004007,79
180890409004012,0
180890410023005,78
180890430011026,0
180890429012035,22
180890429012041,63
180890429012033,26
180890429012032,23
180890429013025,52
180890431011012,0
